maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2,case_type,move_dominant_agents,move_type
870,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
871,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
872,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
873,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
874,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
875,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
876,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
877,10,111,7,A,0,0,2,"(0, 2)",intermediate_case2
878,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
879,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
880,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
881,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
882,10,001,1,C,0,0,2,"(0, 1)",intermediate_case2
883,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
884,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
885,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
886,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
887,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
888,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
889,10,010,2,A,0,0,2,"(0, 1)",intermediate_case2
890,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
891,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
892,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
893,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
894,10,001,1,C,0,0,2,"(0, 1)",intermediate_case2
895,10,001,1,A,0,0,2,"(0, 1)",intermediate_case2
896,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
897,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
898,10,001,1,A,0,0,2,"(0, 1)",intermediate_case2
899,10,111,7,B,0,0,2,"(1, 2)",intermediate_case2
900,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
901,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
902,10,010,2,B,0,0,2,"(0, 2)",intermediate_case2
903,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
904,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
905,10,111,7,B,0,0,2,"(0, 1)",intermediate_case2
906,10,111,7,C,0,0,2,"(0, 1)",intermediate_case2
907,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
908,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
909,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
910,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
911,10,011,3,B,0,0,2,"(0, 1)",intermediate_case2
912,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
913,10,011,3,A,0,0,2,"(0, 2)",intermediate_case2
914,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
915,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
916,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
917,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
918,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
919,10,011,3,A,0,0,2,"(0, 2)",intermediate_case2
920,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
921,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
922,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
923,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
924,10,011,3,C,0,0,2,"(1, 2)",intermediate_case2
925,10,011,3,A,0,0,2,"(0, 2)",intermediate_case2
926,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
927,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
928,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
929,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
930,10,011,3,C,0,0,2,"(0, 2)",intermediate_case2
931,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
932,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
933,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
934,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
935,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
936,10,010,2,C,0,0,2,"(1, 2)",intermediate_case2
937,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
938,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
939,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
940,10,010,2,A,0,0,2,"(1, 2)",intermediate_case2
941,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
942,10,010,2,C,0,0,2,"(1, 2)",intermediate_case2
943,10,001,1,A,0,0,2,"(0, 1)",intermediate_case2
944,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
945,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
946,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
947,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
948,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
949,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
950,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
951,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
952,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
953,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
954,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
955,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
956,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
957,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
958,10,011,3,A,0,0,2,"(0, 2)",intermediate_case2
959,10,111,7,B,0,0,2,"(0, 2)",intermediate_case2
960,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
961,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
962,10,111,7,B,0,0,2,"(0, 2)",intermediate_case2
963,10,010,2,C,0,0,2,"(0, 2)",intermediate_case2
964,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
965,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
966,10,001,1,C,0,0,2,"(1, 2)",intermediate_case2
967,10,011,3,A,0,0,2,"(0, 2)",intermediate_case2
968,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
969,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
970,10,001,1,A,0,0,2,"(0, 2)",intermediate_case2
971,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
972,10,001,1,C,0,0,2,"(0, 1)",intermediate_case2
973,9,000,0,A,0,0,2,"(1, 2)",intermediate_case2
974,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
975,10,010,2,C,0,0,2,"(1, 2)",intermediate_case2
976,10,010,2,A,0,0,2,"(1, 2)",intermediate_case2
977,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
978,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
979,10,011,3,A,0,0,2,"(1, 2)",intermediate_case2
980,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
981,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
982,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
983,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
984,10,111,7,C,0,0,2,"(0, 2)",intermediate_case2
985,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
986,10,011,3,B,0,0,2,"(0, 1)",intermediate_case2
987,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
988,10,001,1,A,0,0,2,"(0, 1)",intermediate_case2
989,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
990,10,011,3,C,0,0,2,"(1, 2)",intermediate_case2
991,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
992,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
993,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
994,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
995,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
996,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
997,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
998,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
999,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
1000,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
