maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2,case_type,move_dominant_agents,move_type
870,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
871,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
872,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
873,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
874,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
875,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
876,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
877,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
878,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
879,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
880,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
881,10,100,4,B,0,0,1,"(0, 1)",intermediate_case1
882,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
883,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
884,10,010,2,B,0,0,1,"(0, 2)",intermediate_case1
885,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
886,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
887,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
888,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
889,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
890,10,001,1,B,0,0,1,"(0, 1)",intermediate_case1
891,10,001,1,C,0,0,1,"(0, 1)",intermediate_case1
892,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
893,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
894,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
895,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
896,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
897,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
898,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
899,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
900,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
901,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
902,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
903,10,001,1,C,0,0,1,"(0, 2)",intermediate_case1
904,10,100,4,A,0,0,1,"(0, 2)",intermediate_case1
905,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
906,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
907,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
908,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
909,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
910,10,100,4,A,0,0,1,"(1, 2)",intermediate_case1
911,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
912,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
913,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
914,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
915,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
916,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
917,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
918,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
919,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
920,10,001,1,B,0,0,1,"(0, 2)",intermediate_case1
921,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
922,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
923,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
924,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
925,10,001,1,A,0,0,1,"(0, 1)",intermediate_case1
926,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
927,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
928,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
929,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
930,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
931,10,001,1,A,0,0,1,"(0, 2)",intermediate_case1
932,10,100,4,B,0,0,1,"(0, 2)",intermediate_case1
933,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
934,10,100,4,A,0,0,1,"(1, 2)",intermediate_case1
935,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
936,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
937,8,000,0,A,0,0,1,"(1, 2)",intermediate_case1
938,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
939,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
940,10,001,1,A,0,0,1,"(0, 1)",intermediate_case1
941,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
942,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
943,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
944,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
945,10,010,2,C,0,0,1,"(0, 2)",intermediate_case1
946,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
947,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
948,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
949,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
950,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
951,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
952,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
953,10,001,1,B,0,0,1,"(0, 2)",intermediate_case1
954,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
955,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
956,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
957,10,100,4,C,0,0,1,"(0, 2)",intermediate_case1
958,10,010,2,A,0,0,1,"(1, 2)",intermediate_case1
959,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
960,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
961,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
962,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
963,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
964,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
965,10,010,2,B,0,0,1,"(0, 2)",intermediate_case1
966,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
967,10,100,4,A,0,0,1,"(0, 1)",intermediate_case1
968,10,001,1,B,0,0,1,"(0, 2)",intermediate_case1
969,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
970,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
971,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
972,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
973,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
974,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
975,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
976,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
977,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
978,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
979,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
980,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
981,10,010,2,C,0,0,1,"(1, 2)",intermediate_case1
982,10,001,1,A,0,0,1,"(1, 2)",intermediate_case1
983,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
984,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
985,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
986,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
987,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
988,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
989,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
990,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
991,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
992,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
993,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
994,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
995,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
996,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
997,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
998,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
999,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
1000,10,100,4,A,0,0,1,"(1, 2)",intermediate_case1
